CHAVE_OBJETO,Cor Predominante,Descrição,Peso Total,Peso Unitário,Tipo de Embalagem,RECLASSIFICAÇÃO
22401583,Branco,01 saco contendo substancia branca nao reagente a tiacianato,0.0,0.0,Saco(s),Drogas
22401584,Branco,01 saco contendo substancia branca nao reagente a tiacianato (insumo),0.0,0.0,Saco(s),Drogas
22401586,Branco,01 pacote de cor prata contendo substancia branca nao reagente a tiacianato (insumo),0.0,0.0,Saco(s),Drogas
22401589,Branco,01 pote de cor preta contendo substancia branca nao reagente a tiacianato (insumo),0.0,0.0,Lata(s),Drogas
22401591,Branco,01 balde de cor branca contendo substancia branca nao reagente a tiacianato,0.0,0.0,Lata(s),Drogas
22402355,Verde,pesando 33 gramas com o frasco de trident,0.0,0.0,Frasco(s),Drogas
22402601,Branco,1 frasco de eppendorf contendo substancia branca com caracteristicas semelhante a cocaiana,0.0,0.0,Frasco(s),Drogas
22403236,Branco,16 buchas de po branco envoltos individualmente em plastico azul,0.0,0.0,Saco(s),Drogas
22405095,Marrom,01 porcao de 55 gramas,0.0,0.0,Porção(es),Drogas
22405101,Marrom,01 porcao de 150 gramas,0.0,0.0,Porção(es),Drogas
22405108,Marrom,01 porcaop de 95 gramas,0.0,0.0,Porção(es),Drogas
22405114,Marrom,01 bucha de 10 gramas,0.0,0.0,Porção(es),Drogas
22405118,Marrom,01 tijolo de 750 gramas,0.0,0.0,Tijolo(s),Drogas
22406165,Verde,com involucro,0.0,0.0,Porção(es),Drogas
22410656,Branco,a droga estava entre o enconsto do banco traseiro e lateral esquerda do veiculo,0.0,0.0,Porção(es),Drogas
22410951,Branco,21 petecas de pos branco com aproximadamente 08 gramas,0.0,0.0,Porção(es),Drogas
22411084,Branco,embalada em plastico branco com fita adesiva incolor,0.0,0.0,Porção(es),Drogas
22411398,Branco,quarenta tabletes envoltos com bexiga de balao de festa de diversas cores salienta-se que o peso total foi 41762 kg,0.0,0.0,Tijolo(s),Drogas
22411744,Branco,em poder de cleiton,0.0,0.0,Porção(es),Drogas
22412204,Verde,embaladas separadamente com peso aproximado,0.0,0.0,Porção(es),Drogas
22412990,Verde,substancia semelhante a skunk,0.0,0.0,Unidade(s),Drogas
22412996,Verde,1 pact de um pos esverdeado semelhante a skunk,0.0,0.0,Pacote(s),Drogas
22412999,Verde,substancia semelhante a sementes de skunk,0.0,0.0,Pacote(s),Drogas
22416294,Verde,185(cento e oitenta e cinco)gramas de droga semelhante com embalagem pesando respectivamente 035gr; 015gr e 135gr o,0.0,0.0,Porção(es),Drogas
22417543,Branco,duas porcoes pesando uma grama,1.0,1.0,Porção(es),Drogas
22417869,Verde,2 porcoes  uma solida  uma esfarelada ,0.0,0.0,Porção(es),Drogas
22417911,Branco,dois comprimidos de ecstasy,0.0,0.0,Comprimido(s),Drogas
22419956,Amarelo,trinta pderas de sobst semelhante a chack com 580gramas com involucro,0.0,0.0,Unidade(s),Drogas
22421234,Incolor,40 unidades de substancia semelhante a ecstasy,0.0,0.0,Porção(es),Drogas
22421393,Branco,saquinhos plasticos,0.0,0.0,Porção(es),Drogas
22421396,Branco,pinos ,0.0,0.0,Porção(es),Drogas
22421414,Branco,saquinho plastico   ,0.0,0.0,Porção(es),Drogas
22425224,Incolor,uma cartela contedo 13 pontos de substancia lsd,0.0,0.0,Unidade(s),Drogas
22428807,Verde,22 porcoes somando o total de 64 gramas,0.0,0.0,Porção(es),Drogas
22429728,Verde,uma porcao pesando 24 kg e uma ponta de cigarro ja consumido,240.0,240.0,Porção(es),Drogas
22430691,Amarelo,02 comprimidos extase fragmentados possivelmente com o esmurugador,0.0,0.0,Porção(es),Drogas
22433313,Verde,tres porcoes maiores; nove porcoes embalas em papel filme seis porcoes embaldladas em plasticose  e uma porca em papel,0.0,0.0,Porção(es),Drogas
22433707,Verde,vinte fardos peso total de quatrocentos e setenta e oito kilos e 700gramas,0.0,0.0,Fardo(s),Drogas
22433708,Verde,vnte tijolos peso total de vinte e um kilos e trezentos e vinte gramas,0.0,0.0,Tijolo(s),Drogas
22434172,Branco, branco embalado em buchinhas plasticas,0.0,0.0,Porção(es),Drogas
22434913,Verde,erva esverdeada,0.0,0.0,Tijolo(s),Drogas
22434916,Verde,erva esverdeada,0.0,0.0,Porção(es),Drogas
22434920,Amarelo,pedra amarelada,0.0,0.0,Porção(es),Drogas
22435210,Amarelo,758 pedras de cracj,0.0,0.0,Porção(es),Drogas
22435873,Verde,porcao pesando aproximadamente 3950 (trinta e nove gramas e meia ),0.0,0.0,Porção(es),Drogas
22435878,Verde,oi porcao pesando aproximadamente 10 gramas,0.0,0.0,Porção(es),Drogas
22435918,Verde,01 cigarro de macinha pesando 11 gramas,0.0,0.0,Cigarro(s),Drogas
22438934,Amarelo,crak aproximadamente 94gr com envolucro,0.0,0.0,Porção(es),Drogas
22439307,Preto,1 bala de subtancia semelhante a lsd,0.0,0.0,Unidade(s),Drogas
22439963,Amarelo,uma porcao envolta em plastico contendo dezenas de pequenas pedras de substancia com as caracteristicas de crak com embalagem,0.0,0.0,Porção(es),Drogas
22439966,Verde,tres porcoes de uma erva de coloracao esverdeada pesando 280 gramas,0.0,0.0,Porção(es),Drogas
22440846,Verde,48 unidades em embalagens  plastica ,0.0,0.0,Unidade(s),Drogas
22441269,Branco,7 buchas contendo um po branco com peso aproximado de 48g,0.0,0.0,Porção(es),Drogas
22445039,Verde,1 cigarro 1 porcao embalada 1 montante avulso,0.0,0.0,Não soube informar,Drogas
22446461,Branco,12 pinos peso aprox 8 g com embalagem de pino plastico ,0.0,0.0,Unidade(s),Drogas
22451018,Amarelo,83 gramas de crake em varias porcoes pequenas e farelos os quais estavam em varios papelotes,0.0,0.0,Porção(es),Drogas
22452397,Amarelo,18 pedras amareladas pesando aprox 150 gramas,0.0,0.0,Porção(es),Drogas
22452406,Branco,4 buchas de um po branco pesando aprox 10 gramas,0.0,0.0,Unidade(s),Drogas
22452719,Branco,dois pinos  contendo um grama aprox de substancia semelhante a cocaiha,0.0,0.0,Porção(es),Drogas
22452848,Branco,"06 ""buchinhas"" acondicionadas em sacola plastica",0.0,0.0,Porção(es),Drogas
22457177,Verde,aproximadamente 4gramas lacrado para pericia,0.0,0.0,Porção(es),Drogas
22457179,Amarelo,aproximadamente 5gramas 5 (cinco) porcoes retiradas e lacradas para teste,0.0,0.0,Porção(es),Drogas
22458411,Branco,uma porcao de po branco com carcteristicas e semelhante a cocaciona,0.0,0.0,Porção(es),Drogas
22458960,Marrom,cigarro artesanal parcialmente consumido,0.0,0.0,Cigarro(s),Drogas
22460771,Verde,aproximadamente 36 gramas ,0.0,0.0,Porção(es),Drogas
22461223,Amarelo,setecentas e dez porcoes somando aprox 85g,0.0,0.0,Porção(es),Drogas
22461235,Amarelo,cinco pedras pesando aprox 99g,0.0,0.0,Tijolo(s),Drogas
22462345,Azul, vinte um comprimidos com formatos diversos (urso gotas olhos) semelhante a drogas sinteticas do tipo ecstasy pesando com embalagem aproximadamente 7 gramas ,0.0,0.0,Unidade(s),Drogas
22462456,Branco,em pequenas buchas de plastico branco (apreendida com jose edinei),0.0,0.0,Porção(es),Drogas
22462458,Amarelo, (apreendidas com jose edinei),0.0,0.0,Porção(es),Drogas
22462463,Azul,comprimidos de ecstasy coloridos (estavam com wesley),0.0,0.0,Comprimido(s),Drogas
22463730,Verde,tres porcoes de erva verde embaladas em plastico transparente pesando 9 gramas,0.0,0.0,Porção(es),Drogas
22463921,Verde,vinte e nove gramas,0.0,0.0,Porção(es),Drogas
22463952,Verde,cinco porcoes de erva verde envoltas em plastico preto e uma em plastico branco pesando 165,0.0,0.0,Porção(es),Drogas
22464440,Marrom,1 tijolo de 1kg  e restante em diversas porcoes,0.0,0.0,Porção(es),Drogas
22465712,Branco,em porcao unica em posse de leandro peso aproximado,0.0,0.0,Porção(es),Drogas
22467096,Azul,01 pacote contendo diversos comprmidos de susbtancia com coloracao azul pesando aproximadamente 20 gramas,0.0,0.0,Pacote(s),Drogas
22468908,Branco,um comprimido de substancia semelhante a ecstasy,0.0,0.0,Comprimido(s),Drogas
22469176,Marrom,pedras de crck,0.0,0.0,Unidade(s),Drogas
22470738,Amarelo,pesando o total aproximadamente 90 gramas,0.0,0.0,Porção(es),Drogas
22472495,Rosa,uma porcao esfarelada de substancia com caracteristicas de ecstasy,0.0,0.0,Porção(es),Drogas
22472970,Vermelho,vinte e seis  comprimidos de  ecstasy varias cores ,0.0,0.0,Unidade(s),Drogas
22475018,Amarelo,05 (cinco) unidades grandes  e 01 (uma)unidade pequena de substancia semelhante a  ecstase pesanso aproximadamente o total de 12g,0.0,0.0,Unidade(s),Drogas
22475033,Preto,10 comprimidos cor preto de substancia similar a mdma pesando 40g,0.0,0.0,Comprimido(s),Drogas
22475041,Azul,5 comprimidos cor azul de substancia similar a mdma pesando 25g,0.0,0.0,Comprimido(s),Drogas
22475046,Verde,10 comprimidos cor verde de substancia similar a mdma pesando 52g,0.0,0.0,Comprimido(s),Drogas
22477977,Branco,uma porcao de po branco nao identificado apreendido junto com a droga,0.0,0.0,Porção(es),Drogas
22478464,Branco,06 trouxinhas de cocacina c/ involucro pesando aproximadamente 182 gramas que estava com lucas,0.0,0.0,Unidade(s),Drogas
22480387,Verde,sete porcoes pesando mo total 112 g ,0.0,0.0,Porção(es),Drogas
22481013,Amarelo,uma pedra de carck pesando aproximnadamente 5 gramas com envolucro,0.0,0.0,Porção(es),Drogas
22481655,Branco,20 comprimidos de substancia assemelhada a cetamina,0.0,0.0,Unidade(s),Drogas
22481700,Branco,vinte e dois comprimidos branco e verde contendo substancia branca assemelhada a cetamina ,0.0,0.0,Comprimido(s),Drogas
22481701,Branco,uma bucha contendo substancia branca assemelhada a cetamina ,0.0,0.0,Porção(es),Drogas
22481702,Marrom,um frasco de cetamina ,0.0,0.0,Frasco(s),Drogas
22483678,Vermelho,comprimido de extase,0.0,0.0,Unidade(s),Drogas
22483685,Branco,seis comprimidos de mdma,0.0,0.0,Unidade(s),Drogas
22483969,Verde,quatro bitucas de baseado parcialmente consumidas peso total 080 grama,0.0,0.0,Cigarro(s),Drogas
22486932,Branco,porcoes de po branco embaladas com plastico de cor escura,0.0,0.0,Porção(es),Drogas
22487282,Verde,"10 ""buchinhas"" acondicionadas num saco plastico",0.0,0.0,Porção(es),Drogas
22488154,Laranja,22 comprimidos de ecstasy pesando cerca de 12 gramas juntos,0.0,0.0,Comprimido(s),Drogas
22489045,Azul,53 comprimidos de substancia semelhante a extase pesando aproximadamente 20g com involucro,0.0,0.0,Comprimido(s),Drogas
22489056,Azul,1 porcaoo de substancia semelhante a extase pesando aproximadamente 25g,0.0,0.0,Porção(es),Drogas
22489273,Verde,cigarro artesanal parcialmente consumido,0.0,0.0,Cigarro(s),Drogas
22489495,Verde,uma porcao de uma substancia c/caracteristicas semelhante a macnha peso aproximado c/ involucro 049g,0.0,0.0,Porção(es),Drogas
22490061,Branco,onze porcoes pesando ao todo 95 gramas,0.0,0.0,Porção(es),Drogas
22490387,Branco,58g,0.0,0.0,Porção(es),Drogas
22490406,Branco,aprox7g,0.0,0.0,Porção(es),Drogas
22490411,Verde,7 torroes pesando aprox 260 g,0.0,0.0,Porção(es),Drogas
22490413,Verde,pesando aproximadamente  1880g,0.0,0.0,Maço(s),Drogas
22492872,Verde,17 comprimidos de cor verde e branca,0.0,0.0,Comprimido(s),Drogas
22492880,Amarelo,"5 embalagens contendo um po branco com caracteristicas de ""md""",0.0,0.0,Pacote(s),Drogas
22493005,Amarelo,envoltas individualmente em papel aluminio,0.0,0.0,Porção(es),Drogas
22493427,Branco,peso total aproximado embalado plastico de cor verde,0.0,0.0,Porção(es),Drogas
22493652,Azul,um comprido de droga semelhante a ecstasy pesandocom embalagem aproximadamente 15 gramas,0.0,0.0,Porção(es),Drogas
22493656,Branco,um comprimido/capsula branco de natureza ignorada pesando com embalagem aproximadamente 1 grama,0.0,0.0,Porção(es),Drogas
22495391,Prateado,porcao de substancia semelhante a droga sintetica,0.0,0.0,Porção(es),Drogas
22495679,Amarelo,uma pedra esfarelada pesando aproximadamente 04 gramas,0.0,0.0,Porção(es),Drogas
22500821,Marrom,3 porcoes (tijolinhos) contendo 160g no total,0.0,0.0,Porção(es),Drogas
22501502,Verde,uma porcao de uma subastancia semelhante a macoinha pesando 03 gramas com involucro,0.0,0.0,Porção(es),Drogas
22503528,Verde,4 porcoes enbaladas em peq saco zip 2 envoltas em plastico filme e 3 baseados,0.0,0.0,Porção(es),Drogas
22503889,Verde,duas porcoes com o suspeito ,0.0,0.0,Porção(es),Drogas
22504843,Verde,tres porcoes de uma substancia semelhante a macaonha pesando aproximadamente 6480 gramas,0.0,0.0,Porção(es),Drogas
22509064,Verde,cinco porcoes divididas,0.0,0.0,Porção(es),Drogas
22509345,Bege,17 unidades de substancia analoga ao extase (10 na cor bege e 7 na cor vermelho/amarelo) pesando aproximadamente 8g,0.0,0.0,Unidade(s),Drogas
22513234,Verde,duas porcoes totalizando 24 gramas,0.0,0.0,Porção(es),Drogas
22514516,Verde,um pacote contendo aproximadamente 210 gramas de droga esverdeada semelhante a maconh,0.0,0.0,Pacote(s),Drogas
22514762,Verde,porcao armazenada em um recipeiente plastico pequeno,0.0,0.0,Porção(es),Drogas
22516262,Verde,dezesseis gramas de subst esverdeada,0.0,0.0,Porção(es),Drogas
22517905,Amarelo,26 gramas com embalagens de substancia com as caracteristicas do crak,0.0,0.0,Porção(es),Drogas
22517911,Amarelo,estojo de maquiagem contendo em seu interior 26 pedras pequenas de substancia com as caracteristicas de crak pesando comm embalagem 24g,0.0,0.0,Porção(es),Drogas
22519010,Verde,dois sacos pequenos de substancia semelhante a skunk ,0.0,0.0,Porção(es),Drogas
22519193,Branco,po embrulhado em plastico de cor verde ,0.0,0.0,Porção(es),Drogas
22519981,Incolor,dorgas sinteticas de diversas cores,0.0,0.0,Unidade(s),Drogas
22519982,Preto,35 quadradinhhos colocridos de droga sintetica  lsd,0.0,0.0,Ponto(s),Drogas
22520027,Branco,uma porcao de po branco pesando 402 gr,0.0,0.0,Porção(es),Drogas
22520052,Branco,197 capsulas de substancia semelhante a ketamina,0.0,0.0,Não soube informar,Drogas
22520455,Branco,4 cartelas de 10 comprimidos de fenobarbital contendo 31 comprimiddos no total,0.0,0.0,Comprimido(s),Drogas
22521506,Branco,acondicionadas para venda,0.0,0.0,Porção(es),Drogas
22521507,Verde,acondicionada para venda,0.0,0.0,Porção(es),Drogas
22521534,Amarelo,com involucro,0.0,0.0,Porção(es),Drogas
22523308,Branco,doi pinos,0.0,0.0,Unidade(s),Drogas
22523325,Amarelo,embaladas unitaria,0.0,0.0,Unidade(s),Drogas
22528325,Branco,01 porcao de substancia com aparencia de cociana com aprox 02gr,0.0,0.0,Porção(es),Drogas
22528590,Branco,46 petecas,0.0,0.0,Unidade(s),Drogas
22529603,Branco,quatro buchas de cocaian pesando aproximadamente 379 gr embalados com plastico branco ,0.0,0.0,Porção(es),Drogas
22529749,Amarelo,22 pedrinhas amareladas envolvida em plastico preto,0.0,0.0,Porção(es),Drogas
22529755,Verde,42 tijolinho de erva esverdeada com peso aprox 60g,0.0,0.0,Porção(es),Drogas
22529756,Verde,2 porcoes de erva seca esverdeada ,0.0,0.0,Porção(es),Drogas
22529758,Branco,84 pinos plasticos contendo po branco,0.0,0.0,Porção(es),Drogas
22529760,Branco,um pino plastico contendo po branco,0.0,0.0,Porção(es),Drogas
22530723,Verde,material vegetal de cor esverdeada fracionada para venda,0.0,0.0,Porção(es),Drogas
22530793,Branco,tres porcoes de substancia semelhante a cocoaina,0.0,0.0,Saco(s),Drogas
22530964,Amarelo,1 porcao fragmentada  ,0.0,0.0,Porção(es),Drogas
22534272,Verde,uma porcao pesando aproximadamente 37 gramas,0.0,0.0,Porção(es),Drogas
22536562,Branco,18 buchas embaladas para venda,0.0,0.0,Porção(es),Drogas
22536851,Marrom,1 malote com 21 tijolinhos peso total 21 gramas,0.0,0.0,Tijolo(s),Drogas
22536889,Marrom,60 pacotes contendo 28 tijolinhos pesando no total 1 kg e 400 gramas,0.0,0.0,Pacote(s),Drogas
22537368,Verde,em buchas envolvidas por plastico transparente apreendidas com o flagrado,0.0,0.0,Porção(es),Drogas
22540345,Branco,diversas porcoes daniela,0.0,0.0,Porção(es),Drogas
22540540,Rosa,um pedaco comprimido na cor rosa semelhante a ecstasy,0.0,0.0,Unidade(s),Drogas
22540551,Prateado,meio (1/2) micro ponto de adesivo semelhante a lsd,0.0,0.0,Unidade(s),Drogas
22540742,Branco,oito pinos rosas ,0.0,0.0,Unidade(s),Drogas
22541523,Verde,tabletes de substancia esverdeada embaladas em plastico filme transparente,0.0,0.0,Porção(es),Drogas
22542903,Verde,tamanho medio pesando aproximadamente 70gramas,0.0,0.0,Porção(es),Drogas
22542914,Branco,presando aprox 7 00gramas,0.0,0.0,Unidade(s),Drogas
22542917,Amarelo,pesando aprox 070 g,0.0,0.0,Unidade(s),Drogas
22543547,Bege,070 g divididas em cinco porcoes ,0.0,0.0,Porção(es),Drogas
22548486,Verde,dentro de embalagem plastica,0.0,0.0,Porção(es),Drogas
22552879,Branco,3 comprimidos de ketamina,0.0,0.0,Comprimido(s),Drogas
22554851,Verde,13 treze tijolos de erva seca esverdeada pesando aproximadamente 12680g (doze quilos seiscentos e oitenta gramas),0.0,0.0,Tijolo(s),Drogas
22557596,Amarelo, aproximadamente 12 gramas contabilizando o peso da embalagem de aluminio,0.0,0.0,Porção(es),Drogas
22557598,Verde,aproximadamente 4 gramas contabilizando o peso da embalagem,0.0,0.0,Porção(es),Drogas
22557699,Branco,com involucro,0.0,0.0,Porção(es),Drogas
22557744,Incolor,dois frascos de cetamina apreendidos no carro new beetle do indiciado marcio,0.0,0.0,Frasco(s),Drogas
22557787,Incolor,2 fracos de cetamina,0.0,0.0,Frasco(s),Drogas
22557866,Amarelo,43 pedrinhas amareladas estavam dentro de um pote de balas transparente o qual nao foi pesado junto,0.0,0.0,Porção(es),Drogas
22560047,Azul,04 pinos vazios ,0.0,0.0,Porção(es),Drogas
22560804,Verde,porcao de skunk,0.0,0.0,Porção(es),Drogas
22560811,Incolor,porcao de mdma,0.0,0.0,Porção(es),Drogas
22561385,Amarelo,sao 20 porcoes envolvidas num plastico amarelo e 14 no plastico branco,0.0,0.0,Porção(es),Drogas
22573969,Verde,18 porcoes de erva verde prensada pesando 22g ,0.0,0.0,Porção(es),Drogas
22574236,Verde,tijolo pesando 138 gramas,0.0,0.0,Tijolo(s),Drogas
22574844,Cinza,mdma,0.0,0.0,Porção(es),Drogas
22574847,Cinza,mdma,0.0,0.0,Pacote(s),Drogas
22574852,Branco,comprimidos multicoloridos,0.0,0.0,Comprimido(s),Drogas
22574863,Branco,multicoloridos,0.0,0.0,Comprimido(s),Drogas
22574867,Branco,9 cartelas com 20 comprimidos ecstasy,0.0,0.0,Não soube informar,Drogas
22574881,Branco,1 ponto de lsd,0.0,0.0,Não soube informar,Drogas
22574887,Incolor,1 ampola sem marca,0.0,0.0,Frasco(s),Drogas
22574889,Incolor,1 marca deca uper,0.0,0.0,Frasco(s),Drogas
22574894,Amarelo,ampola dura upper,0.0,0.0,Frasco(s),Drogas
22576767,Branco,1 pino de cpcaina,0.0,0.0,Porção(es),Drogas
22577838,Branco,duas buchas,0.0,0.0,Porção(es),Drogas
22577847,Branco,um pino,0.0,0.0,Porção(es),Drogas
22577913,Verde,1 saquinho com 19 gramas ,0.0,0.0,Porção(es),Drogas
22578728,Vermelho,10 comprimidos de ecstasy,0.0,0.0,Comprimido(s),Drogas
22578733,Preto,15 micropontos de lsd,0.0,0.0,Porção(es),Drogas
22579260,Amarelo,embaldas em plastico preto,0.0,0.0,Porção(es),Drogas
22579276,Verde,com involucro,0.0,0.0,Porção(es),Drogas
22579755,Amarelo,peso total 555 gramas,0.0,0.0,Porção(es),Drogas
22579756,Amarelo,peso total 40 gramas -(370 porcoes),0.0,0.0,Porção(es),Drogas
22580514,Verde,peso aprox de 520 gramas com embalagem,0.0,0.0,Porção(es),Drogas
22582889,Preto,0230 miligramas,0.0,0.0,Cigarro(s),Drogas
22583019,Azul,04 trouxinhas de anfetaminas,0.0,0.0,Porção(es),Drogas
22584168,Bege,01 saco com 2420 grama contendo varias pedras de uma substancia com caracteristica de md e mdma,0.0,0.0,Porção(es),Drogas
22584176,Azul,01 pacote contendo um po azul esfarelado pesando 088 gramas,0.0,0.0,Porção(es),Drogas
22584177,Verde,01 saco contendo 03 comprimidos de substancia com caracteristicas de ecstasy pesando 171g,0.0,0.0,Comprimido(s),Drogas
22584179,Laranja,01 saco contendo 04 comprimidos de substancia com caracteristica de ecstasy pesando 220g,0.0,0.0,Comprimido(s),Drogas
22584182,Azul,01 saco contendo 53 comprimidos com substancia com caracteristica de ecstasy pesando 2220g,0.0,0.0,Comprimido(s),Drogas
22584183,Roxo,01 saco contendo 22 comprimidos com substancia com caracteristica de ecstasy com peso 987g,0.0,0.0,Comprimido(s),Drogas
22584191,Vermelho,01 saco contendo 11 comprimidos de diversas cores de uma substancia com caracteristica de ecstasy pesando no total 551g,0.0,0.0,Comprimido(s),Drogas
22585374,Azul,01 involucro contendo 2 comprimidos um azul e um roxo semelhante a comprimidos de ecstasy,0.6,0.0,Comprimido(s),Drogas
22586196,Verde,vinte tres tijolos de erva esverdeada pesando aproximadamente 23gramas,0.0,0.0,Porção(es),Drogas
22586213,Bege,dez pedras de uma pedra bege com aproximadamente 3 gramas ,0.0,0.0,Porção(es),Drogas
22586827,Branco,dez comprimidos de nobesio extra forte (rebite),0.0,0.0,Comprimido(s),Drogas
22586840,Azul,dois comprimidos de substancia com caracateristicas de extase,0.0,0.0,Comprimido(s),Drogas
22586853,Verde,dois fragmentos de material com caracteristicas de lsd,0.0,0.0,Não soube informar,Drogas
22588463,Branco,uma bucha de cacaina pensando aproximadamente 053 gramas,0.0,0.0,Porção(es),Drogas
22588946,Verde,pesada embalada,0.0,0.0,Tijolo(s),Drogas
22590518,Verde,04 tabletes e 03 porcoes de substancia de cor esverdeada com caracteristica semlehante a macon pesando 63 gramas com involucroha,0.0,0.0,Porção(es),Drogas
22591032,Verde,aproximadamente 575 gramas de substancia com involucro,0.0,0.0,Porção(es),Drogas
22594800,Amarelo,178 gramas de pedrinhas embaladas em aluminio,0.0,0.0,Porção(es),Drogas
22594853,Verde,um pote de vidro com substancia com caracteristicas de skank,0.0,0.0,Porção(es),Drogas
22595356,Branco,8 porcos de cocain pesando aprox 21817g no total,0.0,0.0,Porção(es),Drogas
22595948,Verde,galho seco de substancia esverdeada ,0.0,0.0,Unidade(s),Drogas
22604924,Verde,uma porcao envolta em plastico transparente em poder de amanda,0.0,0.0,Porção(es),Drogas
22604932,Verde,3 porcoes envoltas em plastico branco em poder de tatiane,0.0,0.0,Porção(es),Drogas
22604936,Verde,3 porcoes envoltas em plastico branco em poder de vanessa,0.0,0.0,Porção(es),Drogas
22605472,Verde,duas embalagens plasticas pequenas contendo  diversos comprimidos (provavel droga sintetica),0.0,0.0,Comprimido(s),Drogas
22605478,Rosa,duas embalagens plasticas contendo poucos comprimidos e um adesivo (provavel droga sintetica),0.0,0.0,Comprimido(s),Drogas
22605491,Incolor,duas embalagens plasticas pequenas contendo substancia cristal (provavel droga sintetica),0.0,0.0,Porção(es),Drogas
22608149,Verde,pesada embalada,0.0,0.0,Porção(es),Drogas
22610835,Bege,dezenove comprimidos de susbtancia semelhante a ecstasy dentro de uma embalagem plastica,0.0,0.0,Comprimido(s),Drogas
22614285,Verde,aproximadamente,0.0,0.0,Porção(es),Drogas
22614415,Amarelo,pedrinhas embaladas com papel aluminio (peso com envolucro),0.0,0.0,Unidade(s),Drogas
22614420,Branco,um pino ( peso com embalagem),0.0,0.0,Porção(es),Drogas
22614425,Marrom,uma bituca ,0.0,0.0,Cigarro(s),Drogas
22615121,Rosa,comprimidos de extase cores diversas,0.0,0.0,Comprimido(s),Drogas
22615210,Rosa,01 comprimido ecstase,0.0,0.0,Comprimido(s),Drogas
22615626,Branco,01 cartela contendo 15 comprimidos de nome nobesio substancia conhecida como rebite,0.0,0.0,Pacote(s),Drogas
22619557,Verde,porcao envolta em plastico branco,0.0,0.0,Porção(es),Drogas
22621688,Branco,aproximadamente 13 gramas de substancia semelhante a mdma com involucro;,0.0,0.0,Frasco(s),Drogas
22622263,Rosa,uma embalagem plastica cntendo cinco comp extasy rosa com o preso,0.0,0.0,Saco(s),Drogas
22622267,Azul,uma embalagem plastica contendo 15 selos de lsd com o preso,0.0,0.0,Ponto(s),Drogas
22622347,Marrom,uma bolota de haxixe com aprox 534 g com embalagem,0.0,0.0,Porção(es),Drogas
22622349,Branco,um saco plastico contendo tres sacos de substancia nao identificada ,0.0,0.0,Porção(es),Drogas
22622350,Amarelo,uma pedra de pasta base pesando aprox 544g com embalagem,0.0,0.0,Unidade(s),Drogas
22622353,Rosa,setenta e seis comprimidos de extasy de cores diversas com embalagem,0.0,0.0,Comprimido(s),Drogas
22622355,Rosa,embalagem contendo po de comprimido de ecstasy rosa esmagado ,0.0,0.0,Comprimido(s),Drogas
22622357,Azul,sessenta e cinco selos de lsd pesando aprox 227g com embalagem,0.0,0.0,Ponto(s),Drogas
22622358,Amarelo,uma embalagem plastica contendo quatro comprimidos de cores diversas,0.0,0.0,Comprimido(s),Drogas
22625299,Verde,aproximadamente,0.0,0.0,Cigarro(s),Drogas
22625315,Verde,com toda embalagem plastica 62gr,0.0,0.0,Porção(es),Drogas
22627635,Verde,substancia vegetal esverdeada semelhante a maconnha pesando aproximadamente 09 gramas ,0.0,0.0,Porção(es),Drogas
22628979,Branco,uma substancia semelhante droga sintetica (lsd),0.0,0.0,Porção(es),Drogas
22635569,Verde,1 gramas,0.0,0.0,Porção(es),Drogas
22635934,Branco,13 pinos plasticos contendo po branco (pesado com os pinos),0.0,0.0,Frasco(s),Drogas
22635939,Amarelo,48 pedras amareladas envoltas individualmente e papel laminado,0.0,0.0,Não soube informar,Drogas
22635942,Verde,1 porcao de substancia esverdeada envolta em papel laminado,0.0,0.0,Porção(es),Drogas
22637972,Cinza,12 comprimidos semelhantes a substancia lsd,0.0,0.0,Comprimido(s),Drogas
22639579,Amarelo,20 pedrinhas pequenas e 01 pedra maior ambas com envolucro pesando o 109 gramas no total(bruto),0.0,0.0,Porção(es),Drogas
22639993,Branco,oxandrolona - cada frasco contem 100 capsulas de 20mg,0.0,0.0,Frasco(s),Drogas
22639998,Branco,hemogenin - cada frasco contem 30 capsulas de 50mg,0.0,0.0,Frasco(s),Drogas
22640065,Incolor,soluccao aquosa com aparencia de anabolizante/esteroides,0.0,0.0,Frasco(s),Drogas
22640067,Branco,dimorf - sulfato de morfina 10mg,0.0,0.0,Comprimido(s),Drogas
22640080,Incolor,placencal - ocitocina sintetica de uso veterinario ,0.0,0.0,Frasco(s),Drogas
22644347,Amarelo,dois comprimidos ecstasy pesando menos de um grama,0.0,0.0,Comprimido(s),Drogas
22647355,Azul,44 comprimidos extase acond em plastico,0.0,0.0,Comprimido(s),Drogas
22647984,Branco,duas porcoes de substancia branca pesando 28g,0.0,0.0,Porção(es),Drogas
22651827,Verde,01 mtijolo de naconha pesando 024g,0.0,0.0,Tijolo(s),Drogas
22653092,Branco,quinze pinos plasticos com substancia branca,0.0,0.0,Unidade(s),Drogas
22653098,Marrom,vinte e uma porcoes embaladas com papel aluminio,0.0,0.0,Porção(es),Drogas
22655232,Amarelo,364 g de crake,0.0,0.0,Porção(es),Drogas
22659779,Azul,01 comprimido de ecstasy,0.0,0.0,Comprimido(s),Drogas
22662230,Verde,9 porcoes ,0.0,0.0,Porção(es),Drogas
22662241,Amarelo,2 pedras,0.0,0.0,Porção(es),Drogas
22663310,Verde,uma porcao pesando aproximadamente 4 gramas,0.0,0.0,Porção(es),Drogas
